"Date","Active Addresses Count"
"2022-05-19","804"
"2022-05-20","466"
"2022-05-21","327"
"2022-05-22","295"
"2022-05-23","366"
"2022-05-24","326"
"2022-05-25","272"
"2022-05-26","394"
"2022-05-27","376"
"2022-05-28","354"
"2022-05-29","304"
"2022-05-30","507"
"2022-05-31","480"
"2022-06-01","356"
"2022-06-02","280"
"2022-06-03","281"
"2022-06-04","212"
"2022-06-05","240"
"2022-06-06","287"
"2022-06-07","345"
"2022-06-08","280"
"2022-06-09","268"
"2022-06-10","309"
"2022-06-11","390"
"2022-06-12","468"
"2022-06-13","740"
"2022-06-14","471"
"2022-06-15","423"
"2022-06-16","389"
"2022-06-17","330"
"2022-06-18","479"
"2022-06-19","615"
"2022-06-20","1159"
"2022-06-21","717"
"2022-06-22","630"
"2022-06-23","443"
"2022-06-24","445"
"2022-06-25","321"
"2022-06-26","286"
"2022-06-27","343"
"2022-06-28","423"
"2022-06-29","414"
"2022-06-30","422"
"2022-07-01","451"
"2022-07-02","575"
"2022-07-03","529"
"2022-07-04","777"
"2022-07-05","477"
"2022-07-06","450"
"2022-07-07","623"
"2022-07-08","405"
"2022-07-09","315"
"2022-07-10","367"
"2022-07-11","332"
"2022-07-12","416"
"2022-07-13","438"
"2022-07-14","459"
"2022-07-15","398"
"2022-07-16","458"
"2022-07-17","396"
"2022-07-18","422"
"2022-07-19","433"
"2022-07-20","482"
"2022-07-21","532"
"2022-07-22","466"
"2022-07-23","400"
"2022-07-24","549"
"2022-07-25","507"
"2022-07-26","342"
"2022-07-27","502"
"2022-07-28","725"
"2022-07-29","544"
"2022-07-30","491"
"2022-07-31","432"
"2022-08-01","355"
"2022-08-02","451"
"2022-08-03","568"
"2022-08-04","416"
"2022-08-05","553"
"2022-08-06","515"
"2022-08-07","443"
"2022-08-08","415"
"2022-08-09","423"
"2022-08-10","417"
"2022-08-11","467"
"2022-08-12","375"
"2022-08-13","383"
"2022-08-14","333"
"2022-08-15","291"
"2022-08-16","308"
"2022-08-17","374"
"2022-08-18","334"
"2022-08-19","512"
"2022-08-20","368"
"2022-08-21","329"
"2022-08-22","353"
2022-08-23,349
2022-08-24,349
2022-08-25,350
2022-08-26,326
2022-08-27,496
2022-08-28,384
2022-08-29,363
2022-08-30,494
2022-08-31,471
2022-09-01,437
2022-09-02,376
2022-09-03,376
2022-09-04,341
2022-09-05,341
2022-09-06,240
2022-09-07,356
