Date,Users,Volume,Transactions
Tue Jun 05 2018,85,78781,604
Mon Jun 04 2018,75,8222,489
Sun Jun 03 2018,98,21944,1937
Sat Jun 02 2018,71,19160,1408
Fri Jun 01 2018,75,179856,1173
Thu May 31 2018,80,1389,1424
Wed May 30 2018,80,9364,783
Tue May 29 2018,87,16915,1973
Mon May 28 2018,101,2715,1435
Sun May 27 2018,94,1745,294
Sat May 26 2018,92,5071,1155
Fri May 25 2018,81,4569,1141
Thu May 24 2018,97,3691,569
Wed May 23 2018,86,2722,404
Tue May 22 2018,94,9592,646
Mon May 21 2018,90,4303,331
Sun May 20 2018,104,4528,283
Sat May 19 2018,86,1128,326
Fri May 18 2018,90,4841,293
Thu May 17 2018,77,2227,424
Wed May 16 2018,85,1329,506
Tue May 15 2018,86,1976,302
Mon May 14 2018,94,6349,776
Sun May 13 2018,91,2402,546
Sat May 12 2018,77,1802,523
Fri May 11 2018,88,3583,586
Thu May 10 2018,101,2267,467
Wed May 09 2018,96,2730,512
Tue May 08 2018,105,6302,549
Mon May 07 2018,112,2742,436
Sun May 06 2018,126,4181,829
Sat May 05 2018,111,1843,675
Fri May 04 2018,98,1643,606
Thu May 03 2018,105,1678,460
Wed May 02 2018,120,5298,429
Tue May 01 2018,119,3884,678
Mon Apr 30 2018,119,3337,765
Sun Apr 29 2018,128,1628,516
Sat Apr 28 2018,103,3542,376
Fri Apr 27 2018,99,1990,389
Thu Apr 26 2018,132,4353,539
Wed Apr 25 2018,106,1462,459
Tue Apr 24 2018,107,3672,406
Mon Apr 23 2018,145,3149,651
Sun Apr 22 2018,131,5230,555
Sat Apr 21 2018,124,2214,432
Fri Apr 20 2018,125,2413,409
Thu Apr 19 2018,134,1651,327
Wed Apr 18 2018,126,1129,354
Tue Apr 17 2018,156,1954,456
Mon Apr 16 2018,155,3930,413
Sun Apr 15 2018,137,4315,525
Sat Apr 14 2018,131,1195,685
Fri Apr 13 2018,128,2169,849
Thu Apr 12 2018,101,1126,539
Wed Apr 11 2018,120,4287,1115
Tue Apr 10 2018,125,11502,2068
Mon Apr 09 2018,126,7346,2000
Sun Apr 08 2018,136,5409,1861
Sat Apr 07 2018,122,7139,2473
Fri Apr 06 2018,86,849,1447
Thu Apr 05 2018,103,457,537
Wed Apr 04 2018,107,2799,756
Tue Apr 03 2018,130,1482,952
Mon Apr 02 2018,123,2672,892
Sun Apr 01 2018,112,670,916
Sat Mar 31 2018,107,1468,572
Fri Mar 30 2018,121,3131,585
Thu Mar 29 2018,122,1128,640
Wed Mar 28 2018,118,1715,538
Tue Mar 27 2018,115,1522,590
Mon Mar 26 2018,167,6091,937
Sun Mar 25 2018,146,1774,574
Sat Mar 24 2018,137,1818,934
Fri Mar 23 2018,132,3281,1526
Thu Mar 22 2018,146,4581,1769
Wed Mar 21 2018,167,5982,1213
Tue Mar 20 2018,164,29550,1317
Mon Mar 19 2018,180,10405,2805
Sun Mar 18 2018,161,7077,1211
Sat Mar 17 2018,130,3989,958
Fri Mar 16 2018,129,3700,824
Thu Mar 15 2018,133,5626,655
Wed Mar 14 2018,153,4910,639
Tue Mar 13 2018,150,5805,817
Mon Mar 12 2018,153,2908,727
Sun Mar 11 2018,156,3813,613
Sat Mar 10 2018,170,6568,774
Fri Mar 09 2018,165,2884,567
Thu Mar 08 2018,173,11158,596
Wed Mar 07 2018,156,5360,570
Tue Mar 06 2018,160,4789,475
Mon Mar 05 2018,174,7535,570
Sun Mar 04 2018,154,2885,527
Sat Mar 03 2018,186,1956,571
Fri Mar 02 2018,163,9143,667
Thu Mar 01 2018,152,31023,395
Wed Feb 28 2018,159,21962,484
Tue Feb 27 2018,137,7263,390
Mon Feb 26 2018,156,12909,484
Sun Feb 25 2018,161,11565,561
Sat Feb 24 2018,137,3781,337
Fri Feb 23 2018,138,4682,402
Thu Feb 22 2018,149,4865,374
Wed Feb 21 2018,144,6203,384
Tue Feb 20 2018,151,7516,614
Mon Feb 19 2018,172,3339,423
Sun Feb 18 2018,211,4753,570
Sat Feb 17 2018,173,9486,541
Fri Feb 16 2018,189,4229,476
Thu Feb 15 2018,211,7155,561
Wed Feb 14 2018,222,12391,521
Tue Feb 13 2018,216,12814,669
Mon Feb 12 2018,200,9129,602
Sun Feb 11 2018,247,7693,708
Sat Feb 10 2018,206,6402,701
Fri Feb 09 2018,206,13247,598
Thu Feb 08 2018,232,8019,771
Wed Feb 07 2018,211,6101,786
Tue Feb 06 2018,235,6176,720
Mon Feb 05 2018,209,4811,600
Sun Feb 04 2018,198,4529,487
Sat Feb 03 2018,203,9707,628
Fri Feb 02 2018,214,5287,582
Thu Feb 01 2018,231,13361,663
Wed Jan 31 2018,256,9883,592
Tue Jan 30 2018,213,14056,618
Mon Jan 29 2018,220,10515,591
Sun Jan 28 2018,210,7406,476
Sat Jan 27 2018,210,9156,523
Fri Jan 26 2018,165,63316,473
Thu Jan 25 2018,222,7066,612
Wed Jan 24 2018,212,4687,545
Tue Jan 23 2018,207,24852,526
Mon Jan 22 2018,191,5842,565
Sun Jan 21 2018,206,3802,472
Sat Jan 20 2018,186,7465,1281
Fri Jan 19 2018,204,7804,510
Thu Jan 18 2018,270,6989,491
Wed Jan 17 2018,203,4646,446
Tue Jan 16 2018,166,2784,316
Mon Jan 15 2018,174,6226,299
Sun Jan 14 2018,145,12010,246
Sat Jan 13 2018,158,3256,334
Fri Jan 12 2018,194,15087,368
Thu Jan 11 2018,186,4930,358
Wed Jan 10 2018,197,20905,326
Tue Jan 09 2018,135,2087,281
Mon Jan 08 2018,149,3149,312
Sun Jan 07 2018,199,2467,390
Sat Jan 06 2018,236,34382,458
Fri Jan 05 2018,231,17292,429
Thu Jan 04 2018,183,40211,346
Wed Jan 03 2018,133,7189,327
Tue Jan 02 2018,202,326463,570
Mon Jan 01 2018,249,18295,699
Sun Dec 31 2017,224,13947,656
Sat Dec 30 2017,173,14865,528
Fri Dec 29 2017,198,28992,662
Thu Dec 28 2017,216,14995,726
Wed Dec 27 2017,236,18741,707
Tue Dec 26 2017,235,12444,695
Mon Dec 25 2017,211,7646,675
Sun Dec 24 2017,183,16064,885
Sat Dec 23 2017,191,11518,650
Fri Dec 22 2017,231,2981,694
Thu Dec 21 2017,215,11312,705
Wed Dec 20 2017,236,13081,636
Tue Dec 19 2017,189,6271,471
Mon Dec 18 2017,205,6737,546
Sun Dec 17 2017,250,20780,896
Sat Dec 16 2017,255,5768,592
Fri Dec 15 2017,251,7606,927
Thu Dec 14 2017,226,27118,726
Wed Dec 13 2017,228,6991,618
Tue Dec 12 2017,262,8173,612
Mon Dec 11 2017,189,2950,486
Sun Dec 10 2017,260,10520,730
Sat Dec 09 2017,336,6428,816
Fri Dec 08 2017,152,7853,403
Thu Dec 07 2017,149,13157,552
Wed Dec 06 2017,144,1436,699
Tue Dec 05 2017,107,2539,533
Mon Dec 04 2017,243,23883,1166
Sun Dec 03 2017,276,9586,1012
Sat Dec 02 2017,334,16589,1663
Fri Dec 01 2017,316,30742,2599
Thu Nov 30 2017,297,9671,1816
Wed Nov 29 2017,283,14682,2423
Tue Nov 28 2017,312,35448,1755
Mon Nov 27 2017,297,21892,2945
Sun Nov 26 2017,328,17284,1973
Sat Nov 25 2017,288,20239,1793
Fri Nov 24 2017,322,14094,1737
Thu Nov 23 2017,302,10427,1535
Wed Nov 22 2017,310,13517,2012
Tue Nov 21 2017,360,21885,1934
Mon Nov 20 2017,331,15013,1615
Sun Nov 19 2017,362,10571,1945
Sat Nov 18 2017,313,9079,1909
Fri Nov 17 2017,333,10810,1869
Thu Nov 16 2017,264,17778,1375
Wed Nov 15 2017,343,8309,1544
Tue Nov 14 2017,313,8179,1589
Mon Nov 13 2017,344,11301,2254
Sun Nov 12 2017,363,10345,2411
Sat Nov 11 2017,293,18517,1994
Fri Nov 10 2017,314,18754,2113
Thu Nov 09 2017,328,21371,2209
Wed Nov 08 2017,337,18910,2375
Tue Nov 07 2017,359,18774,3277
Mon Nov 06 2017,362,15723,2935
Sun Nov 05 2017,402,12949,2906
Sat Nov 04 2017,342,23910,2577
Fri Nov 03 2017,391,17454,3149
Thu Nov 02 2017,401,18596,2983
Wed Nov 01 2017,425,21456,3389
Tue Oct 31 2017,414,8029,2380
Mon Oct 30 2017,383,22097,2453
Sun Oct 29 2017,421,15588,2520
Sat Oct 28 2017,440,22101,2489
Fri Oct 27 2017,454,29298,2599
Thu Oct 26 2017,288,11862,1597
Wed Oct 25 2017,322,32266,1959
Tue Oct 24 2017,397,21515,2850
Mon Oct 23 2017,392,12406,2437
Sun Oct 22 2017,287,10875,1807
Sat Oct 21 2017,264,13017,1850
Fri Oct 20 2017,216,8042,1356
Thu Oct 19 2017,231,6601,2065
Wed Oct 18 2017,246,7600,1609
Tue Oct 17 2017,241,9357,2651
Mon Oct 16 2017,211,8139,2039
Sun Oct 15 2017,208,46809,1949
Sat Oct 14 2017,175,5679,1080
Fri Oct 13 2017,183,6845,1035
Thu Oct 12 2017,210,5519,1212
Wed Oct 11 2017,210,4426,1039
Tue Oct 10 2017,186,3151,1441
Mon Oct 09 2017,216,4454,942
Sun Oct 08 2017,210,8189,1546
Sat Oct 07 2017,189,4123,4149
Fri Oct 06 2017,185,34982,997
Thu Oct 05 2017,187,3086,1156
Wed Oct 04 2017,185,5986,1407
Tue Oct 03 2017,203,6578,973
Mon Oct 02 2017,199,8280,914
Sun Oct 01 2017,212,8511,1322
Sat Sep 30 2017,205,4409,1581
Fri Sep 29 2017,209,10947,854
Thu Sep 28 2017,219,4065,867
Wed Sep 27 2017,214,17132,1763
Tue Sep 26 2017,246,11218,1009
Mon Sep 25 2017,233,7841,1167
Sun Sep 24 2017,249,7472,980
Sat Sep 23 2017,204,4140,828
Fri Sep 22 2017,218,13348,855
Thu Sep 21 2017,243,11765,1314
Wed Sep 20 2017,249,8956,1389
Tue Sep 19 2017,266,15047,1416
Mon Sep 18 2017,288,20271,1448
Sun Sep 17 2017,280,9945,1746
Sat Sep 16 2017,219,60168,1261
Fri Sep 15 2017,253,18306,2388
Thu Sep 14 2017,236,18491,1135
Wed Sep 13 2017,240,18107,2119
Tue Sep 12 2017,250,12592,1730
Mon Sep 11 2017,250,28501,1609
Sun Sep 10 2017,275,7367,1637
Sat Sep 09 2017,232,26094,2070
Fri Sep 08 2017,198,18322,1715
Thu Sep 07 2017,245,19944,1426
Wed Sep 06 2017,301,31983,1092
Tue Sep 05 2017,242,10273,921
Mon Sep 04 2017,264,11359,1486
Sun Sep 03 2017,290,16592,2127
Sat Sep 02 2017,227,13675,1584
Fri Sep 01 2017,236,60029,3480
Thu Aug 31 2017,314,37097,4772
Wed Aug 30 2017,305,25057,1109
Tue Aug 29 2017,347,70206,3336
Mon Aug 28 2017,335,19670,3623
Sun Aug 27 2017,347,30781,7335
Sat Aug 26 2017,314,22903,1974
Fri Aug 25 2017,337,78006,1883
Thu Aug 24 2017,315,51994,2624
Wed Aug 23 2017,351,294766,4941
Tue Aug 22 2017,322,262163,5101
Mon Aug 21 2017,311,126051,3607
Sun Aug 20 2017,327,109530,2559
Sat Aug 19 2017,336,27054,2381
Fri Aug 18 2017,269,18036,3050
Thu Aug 17 2017,301,35467,2562
Wed Aug 16 2017,338,46782,2707
Tue Aug 15 2017,334,37515,2654
Mon Aug 14 2017,322,78212,3833
Sun Aug 13 2017,345,54951,4996
Sat Aug 12 2017,297,522234,7392
Fri Aug 11 2017,321,481970,4792
Thu Aug 10 2017,321,143092,5811
Wed Aug 09 2017,318,120200,4980
Tue Aug 08 2017,351,531962,5105
Mon Aug 07 2017,339,602323,9144
Sun Aug 06 2017,361,321066,3674
Sat Aug 05 2017,324,452498,5548
Fri Aug 04 2017,296,188544,9404
Thu Aug 03 2017,329,263322,9754
Wed Aug 02 2017,356,641340,11726
Tue Aug 01 2017,382,230527,6689
Mon Jul 31 2017,383,243508,9117
Sun Jul 30 2017,404,203846,8368
Sat Jul 29 2017,426,29175,10632
Fri Jul 28 2017,375,137833,5230
Thu Jul 27 2017,412,468690,3709
Wed Jul 26 2017,449,32587,3062
Tue Jul 25 2017,447,271644,4097
Mon Jul 24 2017,476,30310,3086
Sun Jul 23 2017,495,53602,3360
Sat Jul 22 2017,446,34194,2865
Fri Jul 21 2017,387,19356,3068
Thu Jul 20 2017,402,13880,3269
Wed Jul 19 2017,533,140534,3198
Tue Jul 18 2017,494,99208,5013
Mon Jul 17 2017,513,48908,4855
Sun Jul 16 2017,552,37972,7013
Sat Jul 15 2017,490,6868309,8282
Fri Jul 14 2017,460,18828,7155
Thu Jul 13 2017,536,326486,9850
Wed Jul 12 2017,623,375467,7859
Tue Jul 11 2017,586,562739,7797
Mon Jul 10 2017,639,1003970,10142
Sun Jul 09 2017,667,451860,6991
Sat Jul 08 2017,697,546660,6871
Fri Jul 07 2017,626,741193,7670
Thu Jul 06 2017,782,565123,7156
Wed Jul 05 2017,876,548850,7064
Tue Jul 04 2017,977,1141666,6814
Mon Jul 03 2017,990,828479,7216
Sun Jul 02 2017,1198,1397168,8330
Sat Jul 01 2017,1167,1268786,8763
Fri Jun 30 2017,1129,2900225,7828
Thu Jun 29 2017,1297,2269109,9523
Wed Jun 28 2017,1391,11135076,10616
Tue Jun 27 2017,1466,4083714,10655
Mon Jun 26 2017,1462,47022613,10740
Sun Jun 25 2017,1414,2383775,9459
Sat Jun 24 2017,1270,3152032,9976
Fri Jun 23 2017,1248,10549836,9244
Thu Jun 22 2017,1608,3123456,12145
Wed Jun 21 2017,2020,5492366,13842
Tue Jun 20 2017,772,10313719,4114
Mon Jun 19 2017,1045,5928533,5877
Sun Jun 18 2017,1596,2540810,11749
Sat Jun 17 2017,1508,6008072,11855
Fri Jun 16 2017,1348,3730189,11240
Thu Jun 15 2017,1444,6374747,12282
Wed Jun 14 2017,1309,9128687,10888
Tue Jun 13 2017,1401,6712859,11746
Mon Jun 12 2017,1454,5374565,10781
Sun Jun 11 2017,1400,3067452,10079
Sat Jun 10 2017,1379,4793294,11814
Fri Jun 09 2017,1241,41872046,10921
Thu Jun 08 2017,1422,11921662,11111
Wed Jun 07 2017,1434,2827428,11648
Tue Jun 06 2017,1424,51171585,12275
Mon Jun 05 2017,1536,5628867,12087
Sun Jun 04 2017,1462,3171083,11972
Sat Jun 03 2017,1309,4389879,11471
Fri Jun 02 2017,1279,44836763,11029
Thu Jun 01 2017,1467,51484397,13935
Wed May 31 2017,1483,5903219,12382
Tue May 30 2017,1393,35996465,10532
Mon May 29 2017,1427,54660180,13620
Sun May 28 2017,1532,6406018,15414
Sat May 27 2017,1401,37852142,15056
Fri May 26 2017,1305,4326458,12539
Thu May 25 2017,1438,11121229,14827
Wed May 24 2017,1471,4271313,14638
Tue May 23 2017,1510,5253311,16048
Mon May 22 2017,1550,7223081,13126
Sun May 21 2017,1571,13549293,12326
Sat May 20 2017,1364,3210389,14443
Fri May 19 2017,1295,12433111,11796
Thu May 18 2017,1447,24740131,12730
Wed May 17 2017,1314,1629611,11527
Tue May 16 2017,1315,19796897,9936
Mon May 15 2017,1211,1985022,9457
Sun May 14 2017,1217,5249999,9106
Sat May 13 2017,1086,4761979,7876
Fri May 12 2017,870,2874395,6723
Thu May 11 2017,885,4902776,6075
Wed May 10 2017,664,4128387,4396
Tue May 09 2017,606,2119508,4286
Mon May 08 2017,474,3014141,3376
Sun May 07 2017,401,442160.94,1942
Sat May 06 2017,302,353435.33,1705
Fri May 05 2017,210,486574.94,1016
Thu May 04 2017,174,40081.21,509
Wed May 03 2017,81,15119.37,439
Tue May 02 2017,0,0,0
Mon May 01 2017,0,0,0
Sun Apr 30 2017,0,0,0
Sat Apr 29 2017,0,0,0
Fri Apr 28 2017,0,0,0
Thu Apr 27 2017,0,0,0
Wed Apr 26 2017,0,0,0
Tue Apr 25 2017,0,0,0
Mon Apr 24 2017,0,0,0
Sun Apr 23 2017,0,0,0
Sat Apr 22 2017,0,0,0
Fri Apr 21 2017,0,0,0
Thu Apr 20 2017,0,0,0
Wed Apr 19 2017,0,0,0
Tue Apr 18 2017,0,0,0
Mon Apr 17 2017,0,0,0
Sun Apr 16 2017,0,0,0
Sat Apr 15 2017,0,0,0
Fri Apr 14 2017,0,0,0
Thu Apr 13 2017,0,0,0
Wed Apr 12 2017,0,0,0
Tue Apr 11 2017,0,0,0
Mon Apr 10 2017,0,0,0
Sun Apr 09 2017,0,0,0
Sat Apr 08 2017,0,0,0
Fri Apr 07 2017,0,0,0
Thu Apr 06 2017,0,0,0
Wed Apr 05 2017,0,0,0
Tue Apr 04 2017,0,0,0
Mon Apr 03 2017,0,0,0
Sun Apr 02 2017,0,0,0
Sat Apr 01 2017,0,0,0
Fri Mar 31 2017,0,0,0
Thu Mar 30 2017,0,0,0
Wed Mar 29 2017,0,0,0
Tue Mar 28 2017,0,0,0
Mon Mar 27 2017,0,0,0
Sun Mar 26 2017,0,0,0
Sat Mar 25 2017,0,0,0
Fri Mar 24 2017,0,0,0
Thu Mar 23 2017,0,0,0
Wed Mar 22 2017,0,0,0
Tue Mar 21 2017,0,0,0
Mon Mar 20 2017,0,0,0
Sun Mar 19 2017,1,0,3
Sat Mar 18 2017,0,0,0
Fri Mar 17 2017,0,0,0
Thu Mar 16 2017,1,0,2
Wed Mar 15 2017,0,0,0
Tue Mar 14 2017,0,0,0
Mon Mar 13 2017,0,0,0
Sun Mar 12 2017,1,0,1
Sat Mar 11 2017,0,0,0
Fri Mar 10 2017,1,0,4
Thu Mar 09 2017,2,0,2
