"Date","Active Addresses Count"
"2021-04-06","1661"
"2021-04-07","1513"
"2021-04-08","1555"
"2021-04-09","1488"
"2021-04-10","1913"
"2021-04-11","2059"
"2021-04-12","1690"
"2021-04-13","1714"
"2021-04-14","1619"
"2021-04-15","3182"
"2021-04-16","2463"
"2021-04-17","1668"
"2021-04-18","1498"
"2021-04-19","1659"
"2021-04-20","1601"
"2021-04-21","1530"
"2021-04-22","2225"
"2021-04-23","2681"
"2021-04-24","3798"
"2021-04-25","2755"
"2021-04-26","2911"
"2021-04-27","2776"
"2021-04-28","2106"
"2021-04-29","1983"
"2021-04-30","3023"
"2021-05-01","3574"
"2021-05-02","3145"
"2021-05-03","2465"
"2021-05-04","2038"
"2021-05-05","2199"
"2021-05-06","1833"
"2021-05-07","1745"
"2021-05-08","1521"
"2021-05-09","1232"
"2021-05-10","1071"
"2021-05-11","1086"
"2021-05-12","1222"
"2021-05-13","1340"
"2021-05-14","1635"
"2021-05-15","1237"
"2021-05-16","1353"
"2021-05-17","1278"
"2021-05-18","1293"
"2021-05-19","1168"
"2021-05-20","1329"
"2021-05-21","1262"
"2021-05-22","1404"
"2021-05-23","1254"
"2021-05-24","1400"
"2021-05-25","1431"
"2021-05-26","1506"
"2021-05-27","1354"
"2021-05-28","1276"
"2021-05-29","1570"
"2021-05-30","1349"
"2021-05-31","1503"
"2021-06-01","1409"
"2021-06-02","1442"
"2021-06-03","1359"
"2021-06-04","1426"
"2021-06-05","1562"
"2021-06-06","1617"
"2021-06-07","1486"
"2021-06-08","1397"
"2021-06-09","1396"
"2021-06-10","1395"
"2021-06-11","1146"
"2021-06-12","1323"
"2021-06-13","1425"
"2021-06-14","1309"
"2021-06-15","1313"
"2021-06-16","1214"
"2021-06-17","1261"
"2021-06-18","1267"
"2021-06-19","1167"
"2021-06-20","1254"
"2021-06-21","1130"
"2021-06-22","1098"
"2021-06-23","1213"
"2021-06-24","1170"
"2021-06-25","1010"
"2021-06-26","1203"
"2021-06-27","1200"
"2021-06-28","1584"
"2021-06-29","1897"
"2021-06-30","1604"
"2021-07-01","1503"
"2021-07-02","1624"
"2021-07-03","2832"
"2021-07-04","3578"
"2021-07-05","2656"
"2021-07-06","1755"
"2021-07-07","1546"
"2021-07-08","1300"
"2021-07-09","1249"
"2021-07-10","1396"
"2021-07-11","1960"
"2021-07-12","1218"
"2021-07-13","995"
"2021-07-14","1064"
"2021-07-15","1114"
"2021-07-16","981"
"2021-07-17","902"
"2021-07-18","810"
"2021-07-19","1037"
"2021-07-20","1269"
"2021-07-21","1293"
"2021-07-22","1111"
"2021-07-23","1207"
"2021-07-24","1230"
"2021-07-25","1028"
"2021-07-26","1183"
"2021-07-27","1021"
"2021-07-28","1043"
"2021-07-29","1020"
"2021-07-30","987"
"2021-07-31","991"
"2021-08-01","989"
"2021-08-02","3197"
"2021-08-03","2132"
"2021-08-04","1819"
"2021-08-05","2310"
"2021-08-06","1118"
"2021-08-07","1013"
"2021-08-08","948"
"2021-08-09","892"
"2021-08-10","1002"
"2021-08-11","1091"
"2021-08-12","987"
"2021-08-13","1005"
"2021-08-14","996"
"2021-08-15","963"
"2021-08-16","1168"
"2021-08-17","1077"
"2021-08-18","1092"
"2021-08-19","1060"
"2021-08-20","1146"
"2021-08-21","1111"
"2021-08-22","1027"
"2021-08-23","955"
"2021-08-24","905"
"2021-08-25","753"
"2021-08-26","717"
"2021-08-27","680"
"2021-08-28","689"
"2021-08-29","703"
"2021-08-30","787"
"2021-08-31","803"
"2021-09-01","724"
"2021-09-02","739"
"2021-09-03","722"
"2021-09-04","583"
"2021-09-05","794"
"2021-09-06","812"
"2021-09-07","886"
"2021-09-08","660"
"2021-09-09","667"
"2021-09-10","739"
"2021-09-11","754"
"2021-09-12","784"
"2021-09-13","738"
"2021-09-14","875"
"2021-09-15","836"
"2021-09-16","761"
"2021-09-17","698"
"2021-09-18","710"
"2021-09-19","780"
"2021-09-20","677"
"2021-09-21","665"
"2021-09-22","741"
"2021-09-23","780"
"2021-09-24","683"
"2021-09-25","662"
"2021-09-26","614"
"2021-09-27","655"
"2021-09-28","564"
"2021-09-29","747"
"2021-09-30","1350"
"2021-10-01","944"
"2021-10-02","916"
"2021-10-03","1107"
"2021-10-04","951"
"2021-10-05","910"
"2021-10-06","769"
"2021-10-07","709"
"2021-10-08","663"
"2021-10-09","663"
"2021-10-10","690"
"2021-10-11","690"
"2021-10-12","679"
"2021-10-13","576"
"2021-10-14","590"
"2021-10-15","609"
"2021-10-16","748"
"2021-10-17","661"
"2021-10-18","644"
"2021-10-19","743"
"2021-10-20","769"
"2021-10-21","772"
"2021-10-22","650"
"2021-10-23","757"
"2021-10-24","747"
"2021-10-25","681"
"2021-10-26","944"
"2021-10-27","630"
"2021-10-28","631"
"2021-10-29","671"
"2021-10-30","555"
"2021-10-31","684"
"2021-11-01","712"
"2021-11-02","626"
"2021-11-03","746"
"2021-11-04","617"
"2021-11-05","617"
"2021-11-06","593"
"2021-11-07","620"
"2021-11-08","685"
"2021-11-09","570"
"2021-11-10","612"
"2021-11-11","514"
"2021-11-12","503"
"2021-11-13","553"
"2021-11-14","520"
"2021-11-15","472"
"2021-11-16","508"
"2021-11-17","464"
"2021-11-18","519"
"2021-11-19","467"
"2021-11-20","562"
"2021-11-21","511"
"2021-11-22","512"
"2021-11-23","570"
"2021-11-24","912"
"2021-11-25","589"
