"Date","Addresses with balance greater than $10"
"2021-07-30","98854"
"2021-07-31","99382"
"2021-08-01","99722"
"2021-08-02","98018"
"2021-08-03","95921"
"2021-08-04","99739"
"2021-08-05","100005"
"2021-08-06","99489"
"2021-08-07","102347"
"2021-08-08","99811"
"2021-08-09","99835"
"2021-08-10","99957"
"2021-08-11","99847"
"2021-08-12","98909"
"2021-08-13","100825"
"2021-08-14","100330"
"2021-08-15","101509"
"2021-08-16","100284"
"2021-08-17","99196"
"2021-08-18","98761"
"2021-08-19","99723"
"2021-08-20","101112"
"2021-08-21","100311"
"2021-08-22","100094"
"2021-08-23","100558"
"2021-08-24","98417"
"2021-08-25","98999"
"2021-08-26","97482"
"2021-08-27","98247"
"2021-08-28","97837"
"2021-08-29","98272"
"2021-08-30","98582"
"2021-08-31","99918"
"2021-09-01","102106"
"2021-09-02","101223"
"2021-09-03","101370"
"2021-09-04","101839"
"2021-09-05","104941"
"2021-09-06","105050"
"2021-09-07","98550"
"2021-09-08","98342"
"2021-09-09","98666"
"2021-09-10","96923"
"2021-09-11","97359"
"2021-09-12","98122"
"2021-09-13","96520"
"2021-09-14","100930"
"2021-09-15","100828"
"2021-09-16","99711"
"2021-09-17","97986"
"2021-09-18","98211"
"2021-09-19","97512"
"2021-09-20","92904"
"2021-09-21","90283"
"2021-09-22","93980"
"2021-09-23","96320"
"2021-09-24","93515"
"2021-09-25","92597"
"2021-09-26","94520"
"2021-09-27","93640"
"2021-09-28","91699"
"2021-09-29","89026"
"2021-09-30","91080"
"2021-10-01","92416"
"2021-10-02","93750"
"2021-10-03","92691"
"2021-10-04","91285"
"2021-10-05","91015"
"2021-10-06","90709"
"2021-10-07","91782"
"2021-10-08","91515"
"2021-10-09","93566"
"2021-10-10","90825"
"2021-10-11","90275"
"2021-10-12","90874"
"2021-10-13","90806"
"2021-10-14","92078"
"2021-10-15","92453"
"2021-10-16","92564"
"2021-10-17","91793"
"2021-10-18","91238"
"2021-10-19","91476"
"2021-10-20","93392"
"2021-10-21","92702"
"2021-10-22","92763"
"2021-10-23","92220"
"2021-10-24","91887"
"2021-10-25","93480"
"2021-10-26","95679"
"2021-10-27","91871"
"2021-10-28","92883"
"2021-10-29","94620"
"2021-10-30","93708"
"2021-10-31","96628"
"2021-11-01","98430"
"2021-11-02","98294"
"2021-11-03","100212"
"2021-11-04","98960"
"2021-11-05","98261"
"2021-11-06","97968"
"2021-11-07","98759"
"2021-11-08","98702"
"2021-11-09","98464"
"2021-11-10","95424"
"2021-11-11","96559"
"2021-11-12","95517"
"2021-11-13","98352"
"2021-11-14","97731"
"2021-11-15","96434"
"2021-11-16","94442"
"2021-11-17","95204"
"2021-11-18","91870"
"2021-11-19","93905"
"2021-11-20","94755"
"2021-11-21","93887"
"2021-11-22","91467"
"2021-11-23","91902"
"2021-11-24","89850"
"2021-11-25","91496"
"2021-11-26","88006"
"2021-11-27","88907"
"2021-11-28","91493"
"2021-11-29","91934"
"2021-11-30","90576"
"2021-12-01","89666"
"2021-12-02","89413"
"2021-12-03","87465"
"2021-12-04","81976"
"2021-12-05","80156"
"2021-12-06","82588"
"2021-12-07","82600"
"2021-12-08","81624"
"2021-12-09","76754"
"2021-12-10","74087"
"2021-12-11","76923"
"2021-12-12","77631"
"2021-12-13","72772"
"2021-12-14","73626"
"2021-12-15","75189"
"2021-12-16","74061"
"2021-12-17","79835"
"2021-12-18","78498"
"2021-12-19","76529"
"2021-12-20","74481"
"2021-12-21","76149"
"2021-12-22","79025"
"2021-12-23","83473"
