"Date","Addresses with balance greater than $10"
"2021-02-12","108450"
"2021-02-13","108759"
"2021-02-14","109112"
"2021-02-15","108688"
"2021-02-16","108012"
"2021-02-17","108559"
"2021-02-18","109108"
"2021-02-19","109563"
"2021-02-20","110319"
"2021-02-21","110700"
"2021-02-22","111030"
"2021-02-23","110990"
"2021-02-24","111501"
"2021-02-25","111825"
"2021-02-26","112061"
"2021-02-27","112412"
"2021-02-28","112369"
"2021-03-01","112934"
"2021-03-02","113372"
"2021-03-03","113407"
"2021-03-04","113506"
"2021-03-05","113745"
"2021-03-06","113996"
"2021-03-07","114294"
"2021-03-08","114584"
"2021-03-09","114984"
"2021-03-10","114924"
"2021-03-11","115071"
"2021-03-12","115178"
"2021-03-13","115628"
"2021-03-14","115668"
"2021-03-15","115718"
"2021-03-16","115495"
"2021-03-17","115589"
"2021-03-18","115343"
"2021-03-19","115380"
"2021-03-20","115607"
"2021-03-21","115763"
"2021-03-22","115542"
"2021-03-23","114308"
"2021-03-24","113823"
"2021-03-25","112868"
"2021-03-26","110917"
"2021-03-27","107017"
"2021-03-28","106801"
"2021-03-29","106996"
"2021-03-30","106192"
"2021-03-31","106298"
"2021-04-01","106534"
"2021-04-02","106901"
"2021-04-03","106723"
"2021-04-04","107120"
"2021-04-05","107323"
"2021-04-06","107743"
"2021-04-07","107401"
"2021-04-08","107571"
"2021-04-09","107558"
"2021-04-10","107601"
"2021-04-11","107697"
"2021-04-12","107931"
"2021-04-13","107903"
"2021-04-14","108103"
"2021-04-15","108591"
"2021-04-16","108768"
"2021-04-17","108581"
"2021-04-18","108255"
"2021-04-19","108057"
"2021-04-20","108293"
"2021-04-21","108179"
"2021-04-22","108070"
"2021-04-23","108056"
"2021-04-24","107169"
"2021-04-25","107113"
"2021-04-26","107559"
"2021-04-27","107457"
"2021-04-28","107006"
"2021-04-29","106214"
"2021-04-30","106320"
"2021-05-01","106045"
"2021-05-02","105882"
"2021-05-03","106046"
"2021-05-04","105882"
"2021-05-05","106086"
"2021-05-06","106201"
